,dose_bins,coverage
0,0.0,100.0
1,0.1,75.52123701004491
2,0.2,72.25280043187384
3,0.30000000000000004,70.18751807507664
4,0.4,68.63562573505313
5,0.5,67.38002969132589
6,0.6000000000000001,66.32425241483024
7,0.7000000000000001,65.40050513814178
8,0.8,64.57470067673087
9,0.9,63.830412400948575
10,1.0,63.148745830682316
11,1.1,62.52468814467773
12,1.2000000000000002,61.93602868876164
13,1.3,61.388165885823355
14,1.4000000000000001,60.87253937956697
15,1.5,60.38228546089035
16,1.6,59.91408795573293
17,1.7000000000000002,59.477278423660515
18,1.8,59.04617579578537
19,1.9000000000000001,58.63358204638788
20,2.0,58.24566680162724
21,2.1,57.86708311643242
22,2.2,57.49605722328263
23,2.3000000000000003,57.14431141188039
24,2.4000000000000004,56.795419052576776
25,2.5,56.46071683343937
26,2.6,56.13210712013419
27,2.7,55.81128655985501
28,2.8000000000000003,55.50758671216766
29,2.9000000000000004,55.2038868644803
30,3.0,54.91190930649545
31,3.1,54.61900630458673
32,3.2,54.34044768349818
33,3.3000000000000003,54.06327722829545
34,3.4000000000000004,53.793741685464745
35,3.5,53.53561995102859
36,3.6,53.27356507991594
37,3.7,53.021998573273954
38,3.8000000000000003,52.77058630728594
39,3.9000000000000004,52.528274239882776
40,4.0,52.28789018065436
41,4.1000000000000005,52.05182485973741
42,4.2,51.82177492432568
43,4.3,51.592650432837836
44,4.4,51.371315094376
45,4.5,51.15244760637785
46,4.6000000000000005,50.929801222357185
47,4.7,50.72165345981067
48,4.800000000000001,50.511731929743384
49,4.9,50.29887982725047
50,5.0,50.10098906819365
51,5.1000000000000005,49.89800836755548
52,5.2,49.69764975803497
53,5.300000000000001,49.50438621859757
54,5.4,49.31413037191278
55,5.5,49.11886170397363
56,5.6000000000000005,48.93176779069543
57,5.7,48.74760444984287
58,5.800000000000001,48.5689166522066
59,5.9,48.3818998592554
60,6.0,48.20760792025759
61,6.1000000000000005,48.03030828850714
62,6.2,47.85825283899204
63,6.300000000000001,47.68442362195616
64,6.4,47.51606994813658
65,6.5,47.35126380935855
66,6.6000000000000005,47.184298301424796
67,6.7,47.02643299207588
68,6.800000000000001,46.86401758343455
69,6.9,46.70476410819982
70,7.0,46.545587753292075
71,7.1000000000000005,46.396745522201016
72,7.2,46.24574392195423
73,7.300000000000001,46.091965989935794
74,7.4,45.94073302870804
75,7.5,45.79536121233154
76,7.6000000000000005,45.653228449688626
77,7.7,45.510478724429795
78,7.800000000000001,45.362176335627666
79,7.9,45.225981838162994
80,8.0,45.08801357317755
81,8.1,44.9500453081921
82,8.200000000000001,44.81315672778452
83,8.3,44.67889023849461
84,8.4,44.54732296064935
85,8.5,44.416526886073996
86,8.6,44.28071799024428
87,8.700000000000001,44.15555169953921
88,8.8,44.03100237145006
89,8.9,43.90830393120867
90,9.0,43.786993656853106
91,9.1,43.66205872712901
92,9.200000000000001,43.53843484296374
93,9.3,43.42383403705632
94,9.4,43.30807642624405
95,9.5,43.18869416006324
96,9.600000000000001,43.075867121676595
97,9.700000000000001,42.958335743343554
98,9.8,42.84589430659186
99,9.9,42.7339927121291
100,10.0,42.62178263635838
101,10.100000000000001,42.51034376385756
102,10.200000000000001,42.40515163784295
103,10.3,42.29571789384387
104,10.4,42.188443519000515
105,10.5,42.08224882873503
106,10.600000000000001,41.97204388146606
107,10.700000000000001,41.8695509668961
108,10.8,41.768523338538955
109,10.9,41.66618466462298
110,11.0,41.55775348487477
111,11.100000000000001,41.45965642894326
112,11.200000000000001,41.35384734031272
113,11.3,41.25551892340024
114,11.4,41.156959145506775
115,11.5,41.062409624616805
116,11.600000000000001,40.96084215397073
117,11.700000000000001,40.861511172807376
118,11.8,40.76310563556789
119,11.9,40.66840187402395
120,12.0,40.56999633678447
121,12.100000000000001,40.4769892224343
122,12.200000000000001,40.379894730753655
123,12.3,40.280872230898254
124,12.4,40.193109298783426
125,12.5,40.09647752906472
126,12.600000000000001,40.00269921144466
127,12.700000000000001,39.905373358783045
128,12.8,39.81174928181696
129,12.9,39.71974473171766
130,13.0,39.63167331829487
131,13.100000000000001,39.53905180557965
132,13.200000000000001,39.44743285711532
133,13.3,39.35411726145719
134,13.4,39.2589507779513
135,13.5,39.17280737270326
136,13.600000000000001,39.07848921279426
137,13.700000000000001,38.989955077409526
138,13.8,38.90481423641236
139,13.9,38.81574025873869
140,14.0,38.72018817359786
141,14.100000000000001,38.633967648022825
142,14.200000000000001,38.54605047525402
143,14.3,38.45643665529142
144,14.4,38.37160429560221
145,14.5,38.283610002506414
146,14.600000000000001,38.194921626467696
147,14.700000000000001,38.11039774808645
148,14.8,38.02348313956851
149,14.9,37.93749397497446
150,15.0,37.85181329168836
151,15.100000000000001,37.7658241270943
152,15.200000000000001,37.67513062255384
153,15.3,37.59322883529026
154,15.4,37.511249927699694
155,15.5,37.42610908670253
156,15.600000000000001,37.342742013226136
157,15.700000000000001,37.25806389419091
158,15.8,37.17392561744462
159,15.9,37.08947885939036
160,16.0,37.00518634199009
161,16.1,36.92066246360884
162,16.2,36.841228526808955
163,16.3,36.76418532014576
164,16.400000000000002,36.67804191489772
165,16.5,36.597605413846956
166,16.6,36.51693755181522
167,16.7,36.43133398885611
168,16.8,36.35097460813233
169,16.900000000000002,36.266527850078084
170,17.0,36.18971600439586
171,17.1,36.10565484797655
172,17.2,36.022827616789094
173,17.3,35.94323943933522
174,17.400000000000002,35.86550214972912
175,17.5,35.78876742437388
176,17.6,35.70455202730059
177,17.7,35.621956157094104
178,17.8,35.543216303237124
